CAWB,"Data crearii",Ruta,"CAWB parinte",Tip,Inchis,"Nr colete","Nr colete mari","Total colete incarcate","Total colete descarcate","Ramas de descarcat","Mijloc transport",Paleti,Custi
CAWB-V-02-36005,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_BRAGADIRU_A09","Fara parinte",V,Nu,0,0,0,0,0,
CAWB-B-02-35982,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",B,Nu,21,0,21,0,21,
CAWB-B-02-35984,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",B,Nu,0,0,0,0,0,
CAWB-B-02-35986,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",B,Nu,0,0,0,0,0,
CAWB-B-02-35988,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",B,Nu,0,0,0,0,0,
CAWB-B-02-35990,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",B,Nu,0,0,0,0,0,
CAWB-B-02-35992,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",B,Nu,0,0,0,0,0,
CAWB-B-02-35994,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",B,Nu,0,0,0,0,0,
CAWB-V-02-35996,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",V,Nu,0,0,0,0,0,
CAWB-V-02-35998,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",V,Nu,0,0,0,0,0,
CAWB-V-02-36000,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",V,Nu,0,0,0,0,0,
CAWB-V-02-36002,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",V,Nu,0,0,0,0,0,
CAWB-V-02-36004,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_MOGOSOAIA_A01","Fara parinte",V,Nu,0,0,0,0,0,
CAWB-B-02-35983,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_BRAGADIRU_A09",CAWB-H-02-35333,B,Da,33,1,1,33,1,SB66YGX
CAWB-B-02-35985,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_BRAGADIRU_A09",CAWB-H-03-955,B,Da,15,0,0,15,0,IF14SNA
CAWB-B-02-35987,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_BRAGADIRU_A09",CAWB-H-03-4352,B,Nu,24,0,24,0,24,
CAWB-B-02-35989,"'2026-06-02 23:55'","SB_SIBIU_H01 => B_BRAGADIRU_A09",CAWB-H-03-4352,B,Nu,28,0,27,1,27,
CAWB-C-02-35947,"'2026-06-02 23:47'","SB_SIBIU_H01 => SV_SUCEAVA_A01","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35952,"'2026-06-02 23:47'","SB_SIBIU_H01 => SV_SUCEAVA_A01","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35957,"'2026-06-02 23:47'","SB_SIBIU_H01 => SV_SUCEAVA_A01","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35962,"'2026-06-02 23:47'","SB_SIBIU_H01 => SV_SUCEAVA_A01","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35967,"'2026-06-02 23:47'","SB_SIBIU_H01 => SV_SUCEAVA_A01","Fara parinte",C,Nu,65,0,65,0,65,
CAWB-C-02-35972,"'2026-06-02 23:47'","SB_SIBIU_H01 => SV_SUCEAVA_A01","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35977,"'2026-06-02 23:47'","SB_SIBIU_H01 => SV_SUCEAVA_A01","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35948,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_LOCKER_A07","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35953,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_LOCKER_A07","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35958,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_LOCKER_A07","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35963,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_LOCKER_A07","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35968,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_LOCKER_A07","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35973,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_LOCKER_A07","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35978,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_LOCKER_A07","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35949,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_LN_A13","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35954,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_LN_A13","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35959,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_LN_A13","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35964,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_LN_A13","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35969,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_LN_A13","Fara parinte",C,Da,237,0,236,1,236,
CAWB-C-02-35974,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_LN_A13",CAWB-H-03-18657,C,Da,170,0,170,0,170,
CAWB-C-02-35979,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_LN_A13",CAWB-H-03-930,C,Da,135,0,4,133,4,IF42SSA
CAWB-C-02-35950,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_A14","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35955,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_A14","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35960,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_A14","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35965,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_A14","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35970,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_A14","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35975,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_A14","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35980,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_POPESTI_A14","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35951,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_BRAGADIRU_LN_A15","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35956,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_BRAGADIRU_LN_A15","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35961,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_BRAGADIRU_LN_A15","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35966,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_BRAGADIRU_LN_A15","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35971,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_BRAGADIRU_LN_A15",CAWB-H-03-4352,C,Da,139,0,137,2,137,
CAWB-C-02-35976,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_BRAGADIRU_LN_A15","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-C-02-35981,"'2026-06-02 23:47'","SB_SIBIU_H01 => B_BRAGADIRU_LN_A15","Fara parinte",C,Nu,0,0,0,0,0,
CAWB-S-02-35937,"'2026-06-02 23:44'","SB_SIBIU_H01 => CJ_CLUJ_LN_A07",CAWB-H-02-21631,S,Da,21,0,0,21,0,SB29YGS
CAWB-S-02-35938,"'2026-06-02 23:44'","SB_SIBIU_H01 => CJ_CLUJ_LN_A07",CAWB-H-02-21631,S,Da,8,0,0,8,0,SB29YGS
CAWB-S-02-35939,"'2026-06-02 23:44'","SB_SIBIU_H01 => CJ_CLUJ_LN_A07",CAWB-H-02-21631,S,Da,10,0,0,10,0,SB29YGS
CAWB-S-02-35940,"'2026-06-02 23:44'","SB_SIBIU_H01 => CJ_CLUJ_LN_A07",CAWB-H-02-21631,S,Da,11,0,0,11,0,SB29YGS
CAWB-S-02-35941,"'2026-06-02 23:44'","SB_SIBIU_H01 => CJ_CLUJ_LN_A07",CAWB-H-02-21631,S,Da,14,0,0,14,0,SB29YGS
CAWB-S-02-35942,"'2026-06-02 23:44'","SB_SIBIU_H01 => CJ_CLUJ_LN_A07",CAWB-H-02-21631,S,Da,14,0,1,13,1,SB29YGS
CAWB-S-02-35943,"'2026-06-02 23:44'","SB_SIBIU_H01 => CJ_CLUJ_LN_A07",CAWB-H-02-21631,S,Da,19,0,0,19,0,SB29YGS
CAWB-S-02-35944,"'2026-06-02 23:44'","SB_SIBIU_H01 => CJ_CLUJ_LN_A07",CAWB-H-02-21631,S,Da,20,0,0,20,0,SB29YGS
CAWB-S-02-35945,"'2026-06-02 23:44'","SB_SIBIU_H01 => CJ_CLUJ_LN_A07",CAWB-H-02-21631,S,Da,33,0,0,32,0,SB29YGS
CAWB-S-02-35946,"'2026-06-02 23:44'","SB_SIBIU_H01 => CJ_CLUJ_LN_A07",CAWB-H-02-21631,S,Da,30,0,0,30,0,SB29YGS
CAWB-S-02-35929,"'2026-06-02 23:43'","SB_SIBIU_H01 => AB_ALBAIULIA_A01",CAWB-H-03-841,S,Da,21,0,0,21,0,SB25YGN
CAWB-S-02-35933,"'2026-06-02 23:43'","SB_SIBIU_H01 => AB_ALBAIULIA_A01","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35898,"'2026-06-02 23:43'","SB_SIBIU_H01 => HD_DEVA_A01","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35902,"'2026-06-02 23:43'","SB_SIBIU_H01 => HD_DEVA_A01","Fara parinte",S,Nu,0,0,0,0,0,
CAWB-S-02-35906,"'2026-06-02 23:43'","SB_SIBIU_H01 => HD_DEVA_A01","Fara parinte",S,Nu,0,0,0,0,0,
